"id","year","month","weekday","time_period","death","injuries","neighbourhood","longitude","latitude"
4283,2019,"September","Monday","Afternoon",0,1,"Elms-Old Rexdale",-79.5456654432,43.7212601616
4284,2019,"September","Monday","Evening",1,0,"Yorkdale-Glen Park",-79.4531934552,43.7070090557
4286,2019,"September","Tuesday","Evening",0,0,"West Humber-Clairville",-79.5934862659,43.7337981776
4287,2019,"September","Tuesday","Evening",0,0,"West Humber-Clairville",-79.5931765241,43.6978383797
4288,2019,"September","Tuesday","Evening",0,2,"Glenfield-Jane Heights",-79.5163309125,43.7518922811
4289,2019,"September","Tuesday","Night",0,0,"Mount Olive-Silverstone-Jamestown",-79.5853086714,43.7322826771
4290,2019,"September","Wednesday","Afternoon",0,1,"West Humber-Clairville",-79.5993996681,43.7308785694
4291,2019,"September","Thursday","Evening",0,1,"Regent Park",-79.3617828609,43.6603625995
4293,2019,"September","Thursday","Evening",0,0,"Yonge-Bay Corridor",-79.3809129464,43.6563247954
4297,2019,"September","Sunday","Morning",0,0,"Golfdale-Cedarbrae-Woburn",-79.2110685384,43.7628998987
4299,2019,"September","Sunday","Evening",0,0,"Dorset Park",-79.2859422912,43.7715872357
4301,2019,"September","Tuesday","Evening",0,0,"Malvern East",-79.2041814768,43.8066120933
4303,2019,"September","Thursday","Evening",0,0,"Glenfield-Jane Heights",-79.5127320171,43.7514754818
4307,2019,"September","Sunday","Night",0,3,"Dorset Park",-79.2912482849,43.7731014312
4308,2019,"September","Sunday","Night",0,1,"Mount Olive-Silverstone-Jamestown",-79.5858125795,43.7510197804
4309,2019,"September","Sunday","Evening",1,0,"Mount Olive-Silverstone-Jamestown",-79.5895326,43.7559255802
4310,2019,"September","Sunday","Night",0,2,"Wellington Place",-79.3995372335,43.6431796823
4315,2019,"October","Tuesday","Evening",0,1,"Glenfield-Jane Heights",-79.5128995168,43.7522502822
4316,2019,"October","Tuesday","Evening",0,0,"Glenfield-Jane Heights",-79.518262393,43.7400503543
4317,2019,"October","Tuesday","Evening",0,0,"Glenfield-Jane Heights",-79.5071485195,43.7484638771
4318,2019,"October","Tuesday","Evening",2,0,"Glenfield-Jane Heights",-79.5113426192,43.7501180816
4320,2019,"October","Wednesday","Evening",0,1,"Mount Olive-Silverstone-Jamestown",-79.5837975725,43.7468096778
4322,2019,"October","Thursday","Evening",0,0,"Regent Park",-79.3586853645,43.6624291015
4325,2019,"October","Saturday","Afternoon",0,1,"Mount Olive-Silverstone-Jamestown",-79.586595568,43.737158576
4327,2019,"October","Sunday","Morning",0,0,"Glenfield-Jane Heights",-79.509277484,43.7383055294
4329,2019,"October","Sunday","Night",0,0,"Golfdale-Cedarbrae-Woburn",-79.2110685384,43.7628998987
4333,2019,"October","Thursday","Evening",0,1,"Regent Park",-79.3586853645,43.6624291015
4335,2019,"October","Friday","Evening",0,2,"Yorkdale-Glen Park",-79.456631208,43.7227422549
4336,2019,"October","Saturday","Evening",0,1,"Golfdale-Cedarbrae-Woburn",-79.2194197269,43.7555018943
4337,2019,"October","Sunday","Night",0,2,"Oakwood Village",-79.4409161971,43.6928136736
4338,2019,"October","Sunday","Night",0,1,"Kensington-Chinatown",-79.4077067329,43.6564703983
4339,2019,"October","Monday","Night",1,0,"Mount Olive-Silverstone-Jamestown",-79.586595568,43.737158576
4340,2019,"October","Tuesday","Night",0,1,"Kensington-Chinatown",-79.3896147431,43.6575178966
4344,2019,"October","Friday","Evening",0,1,"Mount Olive-Silverstone-Jamestown",-79.585776179,43.7509423803
4347,2019,"October","Saturday","Night",0,0,"Flemingdon Park",-79.3319868292,43.7194397521
4348,2019,"October","Saturday","Night",0,1,"West Humber-Clairville",-79.5931765241,43.6978383797
4349,2019,"October","Sunday","Afternoon",0,1,"Weston",-79.5042332455,43.7044735522
4351,2019,"October","Sunday","Night",0,0,"Weston",-79.5089512521,43.699376062
4352,2019,"October","Monday","Evening",0,0,"York University Heights",-79.494230995,43.7431036308
4356,2019,"October","Thursday","Evening",0,1,"Oakwood Village",-79.4409161971,43.6928136736
4357,2019,"October","Thursday","Night",0,0,"Humbermede",-79.5415780955,43.7482525814
4360,2019,"October","Saturday","Night",0,0,"Englemount-Lawrence",-79.4396163587,43.7243040563
4362,2019,"October","Saturday","Evening",0,1,"Glenfield-Jane Heights",-79.5103932184,43.7492116795
4364,2019,"October","Sunday","Night",0,0,"Wellington Place",-79.3928432373,43.6473175864
4365,2019,"October","Wednesday","Evening",0,0,"York University Heights",-79.4966550288,43.7519233771
4367,2019,"October","Wednesday","Night",0,2,"Weston",-79.5258427479,43.7032339595
4371,2019,"November","Friday","Afternoon",0,0,"Flemingdon Park",-79.33430173,43.710012276
4372,2019,"November","Friday","Night",0,1,"Flemingdon Park",-79.3362457266,43.7144183636
4374,2019,"November","Saturday","Evening",0,1,"Eglinton East",-79.2450496547,43.7432219778
4375,2019,"November","Saturday","Afternoon",0,0,"Malvern East",-79.2155832783,43.807794299
4380,2019,"November","Wednesday","Evening",0,0,"Glenfield-Jane Heights",-79.5103932184,43.7492116795
4381,2019,"November","Wednesday","Evening",0,0,"Eglinton East",-79.2400773602,43.7424030785
4383,2019,"November","Wednesday","Evening",0,1,"Yorkdale-Glen Park",-79.4547399191,43.7140824556
4385,2019,"November","Wednesday","Night",0,0,"Eglinton East",-79.2400773602,43.7424030785
4386,2019,"November","Thursday","Night",1,1,"Weston",-79.5042332455,43.7044735522
4389,2019,"November","Friday","Night",0,1,"Humber Summit",-79.5423652,43.7520723868
4394,2019,"November","Saturday","Evening",0,0,"Weston",-79.5048246444,43.706642149
4399,2019,"November","Thursday","Afternoon",0,0,"Glenfield-Jane Heights",-79.518262393,43.7400503543
4400,2019,"November","Thursday","Morning",0,2,"York University Heights",-79.4781571979,43.7819309564
4403,2019,"November","Saturday","Night",1,0,"Oakwood Village",-79.4403178999,43.6914819762
4409,2019,"November","Friday","Night",0,1,"Golfdale-Cedarbrae-Woburn",-79.2110685384,43.7628998987
4410,2019,"November","Saturday","Afternoon",1,0,"Eglinton East",-79.2447361579,43.7447847776
4414,2019,"November","Wednesday","Evening",0,0,"Black Creek",-79.5187419136,43.7692318857
4416,2019,"November","Saturday","Evening",0,0,"Englemount-Lawrence",-79.441014955,43.7201236567
4418,2019,"December","Sunday","Night",0,0,"Wellington Place",-79.4014108329,43.6477172873
4419,2019,"December","Tuesday","Evening",0,0,"Englemount-Lawrence",-79.4438748418,43.7194906566
4420,2019,"December","Thursday","Morning",0,1,"Humber Summit",-79.5675115092,43.7550942025
4421,2019,"December","Thursday","Evening",0,1,"Elms-Old Rexdale",-79.5520646191,43.7133901122
4422,2019,"December","Saturday","Evening",1,2,"Humber Summit",-79.5426989029,43.7533314895
4423,2019,"December","Sunday","Evening",0,1,"Humbermede",-79.5686105801,43.7462432807
4424,2019,"December","Sunday","Evening",0,0,"Glenfield-Jane Heights",-79.509277484,43.7383055294
4426,2019,"December","Thursday","Evening",0,1,"Glenfield-Jane Heights",-79.5163309125,43.7518922811
4427,2019,"December","Thursday","Night",0,0,"Englemount-Lawrence",-79.4396163587,43.7243040563
4428,2019,"December","Thursday","Night",0,0,"Flemingdon Park",-79.3319868292,43.7194397521
4432,2019,"December","Monday","Evening",0,1,"Glenfield-Jane Heights",-79.5132098897,43.7393845436
4433,2019,"December","Tuesday","Morning",0,0,"Malvern West",-79.2282075743,43.7999881929
4439,2019,"December","Monday","Night",0,0,"West Humber-Clairville",-79.5885002748,43.7253178617
4440,2019,"December","Monday","Evening",0,0,"Mount Olive-Silverstone-Jamestown",-79.5870900924,43.7536173826
4441,2019,"December","Tuesday","Afternoon",0,1,"Glenfield-Jane Heights",-79.5163309125,43.7518922811
4442,2019,"December","Tuesday","Night",0,0,"Yorkdale-Glen Park",-79.4484116234,43.7227507555
4448,2019,"December","Friday","Night",0,0,"Elms-Old Rexdale",-79.5456654432,43.7212601616
4452,2019,"December","Sunday","Night",1,0,"Eglinton East",-79.239740159,43.7415829787
4453,2019,"December","Monday","Night",0,0,"Englemount-Lawrence",-79.4412201683,43.7293736523
4456,2019,"December","Tuesday","Night",0,2,"Glenfield-Jane Heights",-79.5166928121,43.751858581
4457,2019,"December","Tuesday","Evening",1,0,"Malvern West",-79.2267488775,43.811979639
4458,2020,"January","Wednesday","Evening",1,1,"Regent Park",-79.3586853645,43.6624291015
4462,2020,"January","Tuesday","Afternoon",0,1,"Yorkdale-Glen Park",-79.4509501155,43.7227846554
4463,2020,"January","Wednesday","Evening",0,0,"Golfdale-Cedarbrae-Woburn",-79.2088346263,43.763352996
4464,2020,"January","Thursday","Evening",0,0,"Glenfield-Jane Heights",-79.5229344894,43.7385537507
4465,2020,"January","Thursday","Evening",0,0,"Malvern East",-79.2124230852,43.8120999224
4466,2020,"January","Thursday","Evening",0,0,"Glenfield-Jane Heights",-79.5168916119,43.751818481
4469,2020,"January","Tuesday","Morning",0,0,"Malvern East",-79.2186687756,43.8064771999
4473,2020,"January","Saturday","Night",0,0,"Oakwood Village",-79.444370087,43.6969665651
4474,2020,"January","Saturday","Night",0,1,"West Hill",-79.1897208051,43.767653896
4476,2020,"January","Wednesday","Evening",0,0,"Yorkdale-Glen Park",-79.4493032168,43.7208611562
4477,2020,"January","Wednesday","Evening",0,0,"Malvern East",-79.2186062758,43.8066158
4478,2020,"January","Wednesday","Evening",0,1,"York University Heights",-79.4974966974,43.7691905653
4479,2020,"January","Saturday","Night",0,0,"York University Heights",-79.4856521271,43.7552074642
4481,2020,"January","Saturday","Evening",0,0,"Golfdale-Cedarbrae-Woburn",-79.2088346263,43.763352996
4483,2020,"January","Monday","Night",0,2,"Oakdale-Beverley Heights",-79.4993566454,43.7227831464
4485,2020,"January","Thursday","Morning",0,0,"Yonge-Bay Corridor",-79.3799562463,43.6540727932
4486,2020,"January","Friday","Night",0,0,"Glenfield-Jane Heights",-79.5103932184,43.7492116795
4489,2020,"February","Saturday","Afternoon",0,0,"Humber Summit",-79.5660403286,43.7605865141
4493,2020,"February","Monday","Evening",0,0,"Mount Olive-Silverstone-Jamestown",-79.585776179,43.7509423803
4494,2020,"February","Monday","Evening",0,0,"Flemingdon Park",-79.3387610213,43.7204477458
4495,2020,"February","Wednesday","Afternoon",0,0,"Golfdale-Cedarbrae-Woburn",-79.2240609347,43.7556863956
4496,2020,"February","Wednesday","Night",0,1,"Wellington Place",-79.4005902331,43.6478853872
4499,2020,"February","Saturday","Evening",0,0,"Rustic",-79.5022635447,43.7165382464
4500,2020,"February","Saturday","Night",0,0,"Dorset Park",-79.2810965998,43.7658207402
4503,2020,"February","Friday","Afternoon",0,1,"Kensington-Chinatown",-79.3940939381,43.652604892
4505,2020,"February","Sunday","Night",0,0,"Yonge-Bay Corridor",-79.3815731465,43.657900097
4510,2020,"February","Friday","Evening",0,0,"Mount Olive-Silverstone-Jamestown",-79.5881393689,43.7463184732
4513,2020,"February","Sunday","Afternoon",0,1,"Flemingdon Park",-79.3280755342,43.7156249646
4515,2020,"February","Tuesday","Evening",0,0,"Yorkdale-Glen Park",-79.4486207232,43.7232864553
4518,2020,"February","Friday","Night",0,0,"Yorkdale-Glen Park",-79.4486207232,43.7232864553
4519,2020,"February","Saturday","Evening",0,0,"Mount Olive-Silverstone-Jamestown",-79.5826146721,43.7339676789
4520,2020,"March","Monday","Afternoon",0,0,"Malvern East",-79.2360440733,43.7918742875
4522,2020,"March","Monday","Night",0,0,"Regent Park",-79.3647731587,43.6604502996
4523,2020,"March","Monday","Evening",0,0,"Flemingdon Park",-79.3319868292,43.7194397521
4524,2020,"March","Monday","Night",0,1,"Kensington-Chinatown",-79.3986638349,43.6520857918
4525,2020,"March","Tuesday","Afternoon",0,0,"Oakwood Village",-79.4430639002,43.6898987795
4528,2020,"March","Wednesday","Afternoon",0,1,"Oakwood Village",-79.4411987957,43.6934957724
4529,2020,"March","Thursday","Evening",0,0,"Flemingdon Park",-79.3319868292,43.7194397521
4530,2020,"March","Friday","Evening",0,1,"Humbermede",-79.5394495915,43.738981568
4532,2020,"March","Saturday","Evening",0,1,"Flemingdon Park",-79.3319868292,43.7194397521
4538,2020,"March","Friday","Night",0,1,"Rustic",-79.5047096437,43.7157375464
4540,2020,"March","Friday","Night",0,1,"Malvern West",-79.220982994,43.8196287745
4541,2020,"March","Friday","Night",0,1,"Mount Olive-Silverstone-Jamestown",-79.5897626846,43.7529721757
4545,2020,"March","Monday","Evening",0,0,"Flemingdon Park",-79.3349477263,43.7187265524
4546,2020,"March","Tuesday","Evening",0,1,"Regent Park",-79.3584321644,43.661856201
4548,2020,"March","Wednesday","Afternoon",0,1,"Glenfield-Jane Heights",-79.5164797123,43.7525040815
4551,2020,"March","Saturday","Evening",1,0,"Downtown Yonge East",-79.3794619473,43.6560306951
4552,2020,"March","Sunday","Evening",0,0,"Mount Olive-Silverstone-Jamestown",-79.5881393689,43.7463184732
4553,2020,"March","Monday","Night",0,0,"Black Creek",-79.5147305161,43.7672126887
4555,2020,"March","Tuesday","Evening",0,0,"Humber Summit",-79.5772361033,43.753624398
4557,2020,"March","Wednesday","Evening",0,0,"Flemingdon Park",-79.3280755342,43.7156249646
4561,2020,"March","Saturday","Night",0,0,"Flemingdon Park",-79.3319868292,43.7194397521
4562,2020,"March","Sunday","Afternoon",0,1,"Humbermede",-79.5522637891,43.7499487833
4565,2020,"March","Monday","Evening",0,0,"Moss Park",-79.3697148557,43.6617708009
4566,2020,"March","Monday","Night",0,0,"Golfdale-Cedarbrae-Woburn",-79.2081218269,43.7657971967
4567,2020,"March","Tuesday","Evening",0,1,"Golfdale-Cedarbrae-Woburn",-79.2158262582,43.7618470034
4568,2020,"April","Wednesday","Evening",0,1,"Yorkdale-Glen Park",-79.4486207232,43.7232864553
4570,2020,"April","Saturday","Afternoon",0,1,"Englemount-Lawrence",-79.4438748418,43.7194906566
4571,2020,"April","Saturday","Afternoon",0,0,"Glenfield-Jane Heights",-79.517721112,43.7572299852
4574,2020,"April","Wednesday","Evening",0,0,"Englemount-Lawrence",-79.4364361711,43.7222992586
4575,2020,"April","Wednesday","Evening",0,1,"Yorkdale-Glen Park",-79.4489113139,43.7175130573
4578,2020,"April","Wednesday","Evening",0,0,"West Humber-Clairville",-79.5666725563,43.7117153101
4580,2020,"April","Friday","Night",0,1,"Downtown Yonge East",-79.3793664467,43.6541862933
4581,2020,"April","Friday","Evening",0,0,"Glenfield-Jane Heights",-79.5132098897,43.7393845436
4584,2020,"April","Friday","Night",0,0,"Black Creek",-79.5187419136,43.7692318857
4585,2020,"April","Friday","Night",0,1,"Kingsview Village-The Westway",-79.5415816619,43.6982033831
4586,2020,"April","Sunday","Night",0,0,"Eglinton East",-79.250649645,43.7421720778
4588,2020,"April","Wednesday","Afternoon",0,0,"York University Heights",-79.499993016,43.7610581743
4591,2020,"April","Thursday","Night",0,0,"West Hill",-79.1906115036,43.7649828958
4592,2020,"April","Sunday","Afternoon",1,0,"Glenfield-Jane Heights",-79.506857592,43.7403186417
4599,2020,"May","Friday","Night",0,0,"York University Heights",-79.5052488137,43.7662322826
4600,2020,"May","Sunday","Night",0,0,"Dorset Park",-79.2883589954,43.761595637
4601,2020,"May","Monday","Evening",0,1,"Mount Olive-Silverstone-Jamestown",-79.5826146721,43.7339676789
4602,2020,"May","Wednesday","Afternoon",0,0,"Dorset Park",-79.2829103033,43.7625069411
4603,2020,"May","Thursday","Morning",0,0,"Flemingdon Park",-79.3319868292,43.7194397521
4604,2020,"May","Thursday","Evening",1,0,"Mount Olive-Silverstone-Jamestown",-79.5837975725,43.7468096778
4605,2020,"May","Thursday","Morning",0,0,"Humbermede",-79.5375680968,43.7433289767
4606,2020,"May","Friday","Night",0,0,"West Hill",-79.1994609086,43.7654416917
4607,2020,"May","Friday","Night",0,0,"Dorset Park",-79.2786823192,43.7593859498
4609,2020,"May","Monday","Evening",0,1,"Oakdale-Beverley Heights",-79.5141279431,43.7206421464
4610,2020,"May","Tuesday","Evening",0,2,"Glenfield-Jane Heights",-79.5080309176,43.748062876
4614,2020,"May","Tuesday","Evening",0,0,"Flemingdon Park",-79.3255805359,43.7186400585
4615,2020,"May","Tuesday","Evening",0,0,"Flemingdon Park",-79.33430173,43.710012276
4619,2020,"May","Saturday","Evening",0,0,"Yorkdale-Glen Park",-79.45004161,43.7187382569
4620,2020,"May","Saturday","Evening",0,0,"Glenfield-Jane Heights",-79.506857592,43.7403186417
4624,2020,"May","Monday","Evening",0,0,"Black Creek",-79.5187419136,43.7692318857
4625,2020,"May","Monday","Evening",0,0,"Dorset Park",-79.2814605155,43.7482186555
4626,2020,"May","Tuesday","Afternoon",1,2,"Wellington Place",-79.3920520372,43.6453705845
4627,2020,"May","Tuesday","Evening",0,1,"Malvern East",-79.2124230852,43.8120999224
4628,2020,"May","Wednesday","Evening",0,0,"Glenfield-Jane Heights",-79.5122190025,43.7434655635
4631,2020,"May","Thursday","Night",0,0,"Rustic",-79.5002489427,43.7083928464
4632,2020,"May","Thursday","Evening",0,1,"Glenfield-Jane Heights",-79.5087340143,43.747130573
4633,2020,"May","Thursday","Afternoon",0,0,"Glenfield-Jane Heights",-79.5080309176,43.748062876
4634,2020,"May","Friday","Night",0,0,"Glenfield-Jane Heights",-79.518262393,43.7400503543
4636,2020,"May","Saturday","Night",1,0,"Mount Olive-Silverstone-Jamestown",-79.5933505643,43.7387753734
4638,2020,"June","Monday","Night",0,0,"Glenfield-Jane Heights",-79.506857592,43.7403186417
4641,2020,"June","Saturday","Night",0,0,"Oakwood Village",-79.4467436923,43.6930217705
4644,2020,"June","Sunday","Night",0,0,"West Humber-Clairville",-79.613307583,43.7321698926
4645,2020,"June","Tuesday","Evening",0,2,"Oakdale-Beverley Heights",-79.5100376429,43.7176936464
4647,2020,"June","Friday","Evening",0,0,"Englemount-Lawrence",-79.441014955,43.7201236567
4648,2020,"June","Friday","Night",0,0,"Englemount-Lawrence",-79.4408745553,43.7208448566
4649,2020,"June","Friday","Evening",0,1,"Malvern West",-79.2384827699,43.810396454
4658,2020,"June","Thursday","Evening",1,0,"Downtown Yonge East",-79.3756368501,43.6568224959
4660,2020,"June","Saturday","Night",0,0,"Downtown Yonge East",-79.3776259455,43.6485177876
4661,2020,"June","Sunday","Morning",0,0,"Malvern West",-79.2384827699,43.810396454
4663,2020,"June","Monday","Evening",0,0,"Yorkdale-Glen Park",-79.4617091174,43.7191795536
4664,2020,"June","Tuesday","Night",0,0,"Glenfield-Jane Heights",-79.5080309176,43.748062876
4665,2020,"June","Thursday","Morning",0,0,"Glenfield-Jane Heights",-79.5127320171,43.7514754818
4666,2020,"June","Thursday","Night",0,1,"Flemingdon Park",-79.3319868292,43.7194397521
4667,2020,"June","Saturday","Evening",0,0,"Humber Summit",-79.5539484304,43.7659968073
4668,2020,"June","Saturday","Evening",0,0,"West Hill",-79.1968905062,43.7636286923
4669,2020,"July","Wednesday","Evening",0,1,"York University Heights",-79.4947999246,43.7566568726
4672,2020,"July","Wednesday","Evening",0,0,"Weston",-79.5237688498,43.7023779623
4674,2020,"July","Thursday","Night",0,0,"Moss Park",-79.3691329533,43.6533743925
4675,2020,"July","Friday","Evening",0,1,"Kensington-Chinatown",-79.3986638349,43.6520857918
4677,2020,"July","Sunday","Night",0,0,"Malvern West",-79.2251326733,43.8002632925
4678,2020,"July","Sunday","Night",0,0,"Malvern East",-79.2275304759,43.7961426919
4680,2020,"July","Tuesday","Night",0,0,"Glenfield-Jane Heights",-79.5080309176,43.748062876
4681,2020,"July","Wednesday","Night",0,0,"Englemount-Lawrence",-79.4438748418,43.7194906566
4683,2020,"July","Friday","Evening",0,0,"Mount Olive-Silverstone-Jamestown",-79.5905043917,43.7546673761
4684,2020,"July","Friday","Afternoon",0,0,"Flemingdon Park",-79.3349477263,43.7187265524
4687,2020,"July","Friday","Evening",1,4,"Rockcliffe-Smythe",-79.4937485035,43.6716699334
4691,2020,"July","Sunday","Night",0,0,"Flemingdon Park",-79.3296419327,43.7153075644
4693,2020,"July","Monday","Evening",0,3,"Glenfield-Jane Heights",-79.5163309125,43.7518922811
4695,2020,"July","Wednesday","Night",0,0,"Englemount-Lawrence",-79.4396163587,43.7243040563
4700,2020,"July","Saturday","Evening",0,0,"Oakwood Village",-79.4420587954,43.6931637726
4704,2020,"July","Tuesday","Night",0,1,"Englemount-Lawrence",-79.4418174512,43.7225963556
4705,2020,"July","Wednesday","Evening",0,1,"Rustic",-79.5047096437,43.7157375464
4706,2020,"July","Wednesday","Morning",0,1,"Malvern East",-79.2153447677,43.8011741933
4707,2020,"July","Friday","Evening",0,0,"Mount Olive-Silverstone-Jamestown",-79.5863663707,43.7325015778
4710,2020,"July","Friday","Evening",0,1,"Glenfield-Jane Heights",-79.5103932184,43.7492116795
4711,2020,"July","Friday","Night",0,0,"Kensington-Chinatown",-79.3983903347,43.6508225901
4714,2020,"July","Saturday","Morning",0,0,"Eglinton East",-79.240289961,43.7429056785
4716,2020,"July","Monday","Evening",0,1,"Regent Park",-79.3586853645,43.6624291015
4718,2020,"July","Monday","Night",0,1,"Moss Park",-79.3657439562,43.6553338944
4719,2020,"July","Monday","Evening",0,1,"Black Creek",-79.5242403063,43.773335273
4720,2020,"July","Tuesday","Afternoon",0,0,"Weston",-79.5336168346,43.7077805376
4722,2020,"July","Thursday","Evening",0,1,"Rustic",-79.5047096437,43.7157375464
4723,2020,"July","Friday","Evening",0,0,"Englemount-Lawrence",-79.4438748418,43.7194906566
4728,2020,"August","Sunday","Morning",0,0,"Black Creek",-79.5187419136,43.7692318857
4729,2020,"August","Sunday","Night",0,0,"Eglinton East",-79.2400773602,43.7424030785
4730,2020,"August","Sunday","Evening",0,0,"Golfdale-Cedarbrae-Woburn",-79.2153259237,43.7563085942
4733,2020,"August","Monday","Night",0,0,"York University Heights",-79.500912611,43.7633461738
4735,2020,"August","Wednesday","Afternoon",0,1,"Kensington-Chinatown",-79.4000766333,43.6491446883
4737,2020,"August","Thursday","Evening",0,0,"Glenfield-Jane Heights",-79.5127320171,43.7514754818
4738,2020,"August","Thursday","Evening",0,1,"Oakwood Village",-79.4473049856,43.6963320656
4740,2020,"August","Sunday","Afternoon",0,0,"West Humber-Clairville",-79.6024813795,43.7546350531
4743,2020,"August","Monday","Evening",0,0,"Regent Park",-79.3581436642,43.6611945004
4744,2020,"August","Wednesday","Night",1,0,"Eglinton East",-79.2447361579,43.7447847776
4745,2020,"August","Wednesday","Morning",0,1,"West Humber-Clairville",-79.5993996681,43.7308785694
4746,2020,"August","Thursday","Evening",0,1,"Yorkdale-Glen Park",-79.445899732,43.7198930565
4749,2020,"August","Thursday","Night",0,0,"Rockcliffe-Smythe",-79.5001374954,43.6763293171
4750,2020,"August","Thursday","Evening",0,0,"Black Creek",-79.5187419136,43.7692318857
4751,2020,"August","Friday","Night",0,0,"Moss Park",-79.3700991535,43.6561628953
4759,2020,"August","Tuesday","Evening",0,0,"West Humber-Clairville",-79.5635555382,43.7048163686
4760,2020,"August","Wednesday","Night",0,0,"Weston",-79.5159157557,43.6988165678
4761,2020,"August","Wednesday","Night",0,1,"Rustic",-79.5047096437,43.7157375464
4763,2020,"August","Wednesday","Night",0,0,"Eglinton East",-79.2393141582,43.7405958795
4764,2020,"August","Wednesday","Evening",0,1,"Mount Olive-Silverstone-Jamestown",-79.5901152661,43.7374479757
4765,2020,"August","Wednesday","Evening",0,2,"Mount Olive-Silverstone-Jamestown",-79.5837975725,43.7468096778
4766,2020,"August","Wednesday","Evening",0,3,"Black Creek",-79.5187419136,43.7692318857
4769,2020,"August","Thursday","Evening",0,0,"Weston",-79.5341982326,43.7088774343
4770,2020,"August","Friday","Night",0,1,"Eglinton East",-79.2450496547,43.7432219778
4772,2020,"August","Saturday","Evening",0,0,"Malvern West",-79.2327819735,43.8111106471
4779,2020,"August","Tuesday","Night",0,0,"Eglinton East",-79.239740159,43.7415829787
4784,2020,"August","Wednesday","Evening",0,0,"York University Heights",-79.5079017205,43.7592877854
4785,2020,"August","Thursday","Night",0,0,"Glenfield-Jane Heights",-79.5192049105,43.7528875823
4787,2020,"August","Thursday","Evening",0,2,"Eglinton East",-79.2447361579,43.7447847776
4789,2020,"August","Friday","Afternoon",0,1,"Humber Summit",-79.5747258393,43.764295419
4790,2020,"August","Friday","Afternoon",0,2,"Glenfield-Jane Heights",-79.5163309125,43.7518922811
4793,2020,"September","Wednesday","Evening",0,0,"Mount Olive-Silverstone-Jamestown",-79.5881393689,43.7463184732
4794,2020,"September","Wednesday","Evening",0,1,"Yorkdale-Glen Park",-79.465184132,43.7261177521
4795,2020,"September","Wednesday","Night",1,0,"York University Heights",-79.4896080276,43.7511732685
4796,2020,"September","Wednesday","Night",0,6,"Oakwood Village",-79.4402399897,43.6978376658
4797,2020,"September","Wednesday","Night",0,0,"Golfdale-Cedarbrae-Woburn",-79.2197507311,43.7562371954
4799,2020,"September","Thursday","Night",0,0,"York University Heights",-79.5137093162,43.7718849885
4801,2020,"September","Thursday","Night",0,0,"Yorkdale-Glen Park",-79.445899732,43.7198930565
4802,2020,"September","Friday","Night",0,1,"Black Creek",-79.5187419136,43.7692318857
4803,2020,"September","Monday","Night",0,0,"Glenfield-Jane Heights",-79.5147355007,43.7429342641
4810,2020,"September","Wednesday","Night",0,0,"Malvern East",-79.2236733749,43.7957702921
4812,2020,"September","Thursday","Afternoon",1,0,"Rockcliffe-Smythe",-79.4856660127,43.6685018477
4813,2020,"September","Friday","Evening",0,0,"York University Heights",-79.4915169889,43.7657339513
4814,2020,"September","Saturday","Night",0,0,"Black Creek",-79.518811413,43.7619125867
4815,2020,"September","Tuesday","Evening",0,1,"Glenfield-Jane Heights",-79.517043612,43.7548317831
4817,2020,"September","Friday","Night",0,0,"Rockcliffe-Smythe",-79.489362399,43.6769063174
4819,2020,"September","Sunday","Evening",1,0,"Malvern East",-79.2031406723,43.8031668929
4820,2020,"September","Monday","Evening",0,0,"Black Creek",-79.5187419136,43.7692318857
4821,2020,"September","Monday","Evening",0,0,"Mount Olive-Silverstone-Jamestown",-79.5881393689,43.7463184732
4822,2020,"September","Tuesday","Evening",0,1,"Oakdale-Beverley Heights",-79.5202158533,43.7281411717
4823,2020,"September","Tuesday","Night",0,0,"Malvern East",-79.2065164804,43.8083504941
4824,2020,"September","Wednesday","Evening",0,0,"Mount Olive-Silverstone-Jamestown",-79.5826146721,43.7339676789
4825,2020,"September","Wednesday","Evening",0,0,"Golfdale-Cedarbrae-Woburn",-79.2110685384,43.7628998987
4826,2020,"September","Thursday","Evening",0,1,"West Hill",-79.1968905062,43.7636286923
4827,2020,"September","Thursday","Evening",1,1,"Black Creek",-79.5225325123,43.7675103832
4828,2020,"September","Thursday","Evening",0,0,"Black Creek",-79.5147305161,43.7672126887
4829,2020,"September","Thursday","Evening",0,1,"Glenfield-Jane Heights",-79.5103932184,43.7492116795
4830,2020,"September","Friday","Night",0,0,"York University Heights",-79.4887321264,43.7544810671
4831,2020,"September","Saturday","Evening",0,0,"Yorkdale-Glen Park",-79.445899732,43.7198930565
4832,2020,"September","Saturday","Evening",0,0,"York University Heights",-79.4669164568,43.7688473714
4834,2020,"September","Saturday","Evening",0,2,"Glenfield-Jane Heights",-79.506857592,43.7403186417
4835,2020,"September","Sunday","Evening",1,0,"Black Creek",-79.5187419136,43.7692318857
4836,2020,"September","Sunday","Evening",0,0,"Humbermede",-79.5572452868,43.7477136821
4839,2020,"September","Sunday","Evening",1,1,"Mount Olive-Silverstone-Jamestown",-79.5881393689,43.7463184732
4841,2020,"September","Tuesday","Evening",0,0,"Regent Park",-79.3642375585,43.6591025982
4842,2020,"September","Tuesday","Evening",0,0,"Glenfield-Jane Heights",-79.5113426192,43.7501180816
4845,2020,"October","Thursday","Morning",1,0,"Weston",-79.5069366454,43.7045628525
